CMSCertificationNumber (CCN),FacilityName,AddressLine1,AddressLine2,City,State,ZipCode,CountyName,PhoneNumber,CMSRegion,MeasureCode,Score,Footnote,StartDate,EndDate
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_020_01_NUMERATOR,303,,01/01/2019,12/31/2019
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_020_01_OBS_RATE,99.3,,01/01/2019,12/31/2019
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_021_01_ADJ_RATE,0,,01/01/2019,12/31/2019
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_021_01_DENOMINATOR,269,,01/01/2019,12/31/2019
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_021_01_NUMERATOR,0,,01/01/2019,12/31/2019
192016,SPECIALTY HOSPITAL,"309 JACKSON STREET, 7TH FLOOR",,MONROE,LA,71201,Ouachita,(318) 966-4126,6,L_021_01_OBS_RATE,0,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_CI_LOWER,Not Available,6,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_CI_UPPER,0.577,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_DOPC_DAYS,4213,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_ELIGCASES,5.194,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_NUMERATOR,0,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_006_01_SIR,0,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_CI_LOWER,Not Available,6,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_CI_UPPER,0.482,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_COMP_PERF,Better than the National Benchmark,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_DOPC_DAYS,7106,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_ELIGCASES,6.214,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_NUMERATOR,0,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_007_01_SIR,0,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_009_02_DENOMINATOR,497,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_009_02_NUMERATOR,496,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_009_02_OBS_RATE,99.8,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_010_02_DENOMINATOR,497,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_010_02_NUMERATOR,496,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_010_02_OBS_RATE,99.8,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_011_03_ADJ_CHG_MOBL_SCORE,16,1,01/01/2018,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_011_03_DENOMINATOR,16,,01/01/2018,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_011_03_OBS_CHG_MOBL_SCORE,Not Available,1,01/01/2018,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_012_01_DENOMINATOR,497,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_012_01_NUMERATOR,0,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_012_01_OBS_RATE,0,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_CI_LOWER,0.277,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_CI_UPPER,1.42,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_DOPC_DAYS,11717,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_ELIGCASES,8.789,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_NUMERATOR,6,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_014_01_SIR,0.683,,10/01/2018,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_015_01_DENOMINATOR,241,,10/01/2017,03/31/2018
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_015_01_NUMERATOR,122,,10/01/2017,03/31/2018
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_015_01_OBS_RATE,50.6,,10/01/2017,03/31/2018
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_COMP_PERF,No Different than National Rate,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_OBS,15.59,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_OBS_READM,80,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_RSRR,16.61,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_RSRR_2_5,14.02,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_RSRR_97_5,19.7,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_017_01_PPR_PD_VOLUME,513,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_COMP_PERF,Better than the National Rate,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_NUMBER,143,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_OBS_RATE,32.95,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_RS_RATE,24.15,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_RS_RATE_2_5,20.71,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_RS_RATE_97_5,27.35,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_018_02_DTC_VOLUME,434,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_019_01_MSPB_NUMB,627,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_019_01_MSPB_SCORE,1.14,,10/01/2017,09/30/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_020_01_DENOMINATOR,497,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_020_01_NUMERATOR,2,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_020_01_OBS_RATE,0.4,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_021_01_ADJ_RATE,0.7,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_021_01_DENOMINATOR,450,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_021_01_NUMERATOR,3,,01/01/2019,12/31/2019
192022,RUSTON REGIONAL SPECIALTY HOSPITAL,1401 EZELL STREET,,RUSTON,LA,71270,Lincoln,(318) 251-3126,6,L_021_01_OBS_RATE,0.7,,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_CI_LOWER,Not Available,"6,7",10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_CI_UPPER,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_COMP_PERF,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_DOPC_DAYS,46,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_ELIGCASES,0.057,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_NUMERATOR,0,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_006_01_SIR,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_CI_LOWER,Not Available,"6,7",10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_CI_UPPER,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_COMP_PERF,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_DOPC_DAYS,97,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_ELIGCASES,0.064,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_NUMERATOR,0,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_007_01_SIR,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_009_02_DENOMINATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_009_02_NUMERATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_009_02_OBS_RATE,100,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_010_02_DENOMINATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_010_02_NUMERATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_010_02_OBS_RATE,100,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_011_03_ADJ_CHG_MOBL_SCORE,5.8,1,01/01/2018,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_011_03_DENOMINATOR,Not Available,1,01/01/2018,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_011_03_OBS_CHG_MOBL_SCORE,Not Available,1,01/01/2018,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_012_01_DENOMINATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_012_01_NUMERATOR,0,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_012_01_OBS_RATE,0,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_CI_LOWER,Not Available,"6,7",10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_CI_UPPER,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_COMP_PERF,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_DOPC_DAYS,142,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_ELIGCASES,0.093,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_NUMERATOR,0,,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_014_01_SIR,Not Available,7,10/01/2018,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_015_01_DENOMINATOR,Not Available,5,10/01/2017,03/31/2018
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_015_01_NUMERATOR,Not Available,5,10/01/2017,03/31/2018
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_015_01_OBS_RATE,Not Available,5,10/01/2017,03/31/2018
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_COMP_PERF,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_OBS,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_OBS_READM,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_RSRR,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_RSRR_2_5,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_RSRR_97_5,Not Available,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_017_01_PPR_PD_VOLUME,20,,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_COMP_PERF,No Different than National Rate,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_NUMBER,2,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_OBS_RATE,10,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_RS_RATE,16.14,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_RS_RATE_2_5,8.57,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_RS_RATE_97_5,26.8,1,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_018_02_DTC_VOLUME,20,,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_019_01_MSPB_NUMB,25,,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_019_01_MSPB_SCORE,1.28,,10/01/2017,09/30/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_020_01_DENOMINATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_020_01_NUMERATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_020_01_OBS_RATE,100,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_021_01_ADJ_RATE,0,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_021_01_DENOMINATOR,48,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_021_01_NUMERATOR,0,3,01/01/2019,12/31/2019
192023,NORTHSHORE EXTENDED CARE HOSPITAL,"64030 HIGHWAY 434, FL 2",,LACOMBE,LA,70445,St. Tammany,(985) 218-4700,6,L_021_01_OBS_RATE,0,3,01/01/2019,12/31/2019
192028,RIVERBRIDGE SPECIALTY HOSPITAL,209 FRONT STREET,,VIDALIA,LA,71373,Concordia,(318) 336-6500,6,L_006_01_CI_LOWER,0.209,,10/01/2018,09/30/2019
192028,RIVERBRIDGE SPECIALTY HOSPITAL,209 FRONT STREET,,VIDALIA,LA,71373,Concordia,(318) 336-6500,6,L_006_01_CI_UPPER,2.231,,10/01/2018,09/30/2019
192028,RIVERBRIDGE SPECIALTY HOSPITAL,209 FRONT STREET,,VIDALIA,LA,71373,Concordia,(318) 336-6500,6,L_006_01_COMP_PERF,No Different than National Benchmark,,10/01/2018,09/30/2019
192028,RIVERBRIDGE SPECIALTY HOSPITAL,209 FRONT STREET,,VIDALIA,LA,71373,Concordia,(318) 336-6500,6,L_006_01_DOPC_DAYS,2968,,10/01/2018,09/30/2019
